fighter_id,name,birthdate,aka,associations,class_weight,wins,losses,draws,wins_by_ko_tko,wins_by_submission,wins_by_decision,wins_by_other,losses_by_ko_tko,losses_by_submission,losses_by_decision,losses_by_other,country,city,weight (lbs),sex,height,height (cm)
eb2807c5ebe94b928fc8f00b9b5d6766,Christian Colombo,1980-01-07,Godzilla,['Combat Sports Academy'],Heavyweight,8.0,4.0,0.0,6.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,Denmark,Copenhagen,258.0,M,6.5,198.12
d9dd66457ef24f38b3e4bdff7044913e,Jonathan Wilson,,Johnny Bravo,"['Millennia MMA', 'Icon MMA']",Heavyweight,9.0,5.0,0.0,6.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,United States,"San Bernardino, California",217.0,M,6.2,188.98
4038574b05134a06b279cfdfcccf536c,Marcin Held,1992-01-18,,['Ankos MMA'],Lightweight,30.0,10.0,0.0,4.0,16.0,10.0,0.0,2.0,1.0,7.0,0.0,Poland,Tychy,156.0,M,5.9,179.83
efc5d751ae264b8491dac784b6533fcc,Pearl Gonzalez,1986-08-12,The Chi-Town Princess,['10th Planet San Diego'],Flyweight,11.0,6.0,0.0,1.0,6.0,4.0,0.0,0.0,1.0,5.0,0.0,United States,"Cicero, Illinois",125.0,F,5.4,164.59
c155ef5c13f24b1c8ea9b8399934b279,Marco Beltran,1986-05-18,Psycho,['Aranha Barcelona BJJ'],Flyweight,19.0,11.0,0.0,4.0,11.0,4.0,0.0,3.0,6.0,2.0,0.0,Mexico,Mexico City,125.0,M,5.8,176.78
fb43b14a6c914ce480938d886bf5665a,Takanori Gomi,1978-09-22,The Fireball Kid,['Kugayama Rascal'],Lightweight,35.0,15.0,1.0,14.0,6.0,15.0,0.0,4.0,8.0,3.0,0.0,Japan,"Samukawa, Kanagawa",155.0,M,5.8,176.78
b2828b66c4ec486199acaf6fd9c4c30c,Henrique da Silva,1989-09-01,Frankenstein,['Roxo Striker'],Light Heavyweight,19.0,10.0,0.0,17.0,1.0,1.0,0.0,5.0,2.0,3.0,0.0,Brazil,"Limoeiro, Pernambuco",205.0,M,6.3,192.02
74adf9c009d94836b10b4a8ca007bcf9,Chanmi Jeon,1997-08-28,Ottogi Girl,['Busan Team MAD'],Flyweight,5.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,South Korea,Seoul,125.0,F,5.5,167.64
bffe94c506ae4c02bbee023030f99f5e,Hyun Gyu Lim,1985-01-16,The Ace,['Team Macho'],Middleweight,14.0,7.0,0.0,10.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,South Korea,Seoul,185.0,M,6.2,188.98
3fffb9e0e2d34d16b9ceac41cbc28490,Azunna Anyanwu,1981-08-05,Zu the 8th Wonder,['Renzo Gracie Philly'],Heavyweight,15.0,6.0,0.0,9.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,United States,"Philadelphia, Pennsylvania",251.0,M,6.1,185.93
545689d88cdc4bc697286b5b2770e95c,Jason Saggo,1985-11-23,,['Wulfrun MMA'],Lightweight,13.0,4.0,0.0,3.0,9.0,1.0,0.0,1.0,0.0,3.0,0.0,Canada,"Bolton, Ontario",155.0,M,5.11,155.75
3025347ab824481ba3e114bc771b5f3c,Mitch Clarke,1985-11-24,Danger Zone,[],Lightweight,11.0,5.0,0.0,1.0,7.0,3.0,0.0,2.0,1.0,2.0,0.0,Canada,"Saskatoon, Saskatchewan",154.0,M,5.1,155.45
1ca263bad30c4e779c7b31935e639018,Adriano Martins,1982-12-16,,"['Top Life Amazonas', 'American Top Team']",Lightweight,29.0,13.0,1.0,13.0,3.0,13.0,0.0,3.0,0.0,10.0,0.0,Brazil,"Manaus, Amazonas",154.0,M,5.1,155.45
882f50fdd7574414a601d66e9a564a93,Abdul-Kerim Edilov,1991-11-25,,['Fight Club Akhmat'],Light Heavyweight,17.0,4.0,0.0,9.0,7.0,1.0,0.0,0.0,3.0,1.0,0.0,Russia,"Grozny, Chechnya",205.0,M,6.3,192.02
0e2b01571905453788a1d4f890eb4cac,Bojan Mihajlovic,1980-03-30,,['Family Fight Team'],Light Heavyweight,10.0,6.0,0.0,4.0,2.0,4.0,0.0,3.0,1.0,2.0,0.0,Serbia,Novi Sad,205.0,M,5.11,155.75
28d1aad911814a32b41f49da21f020c3,Andrew Holbrook,1986-02-06,,['Indy Boxing & Grappling'],Lightweight,12.0,3.0,0.0,1.0,9.0,2.0,0.0,3.0,0.0,0.0,0.0,United States,"Indianapolis, Indiana",155.0,M,5.11,155.75
f04d8e6ac6d3429fb6e8871b3daafbff,Hector Sandoval,1986-07-19,Kid Alex,['Team Alpha Male'],Flyweight,15.0,4.0,0.0,4.0,2.0,9.0,0.0,2.0,2.0,0.0,0.0,United States,"Ukiah, California",125.0,M,5.2,158.5
49e8359c35d24bb0bb008c2a42cee834,Rafael Natal,1982-12-25,Sapo,['Renzo Gracie Jiu-Jitsu'],Middleweight,21.0,9.0,0.0,4.0,8.0,9.0,0.0,6.0,0.0,3.0,0.0,Brazil,"Belo Horizonte, Minas Gerais",185.0,M,6.0,182.88
da899341f9d542539cca1b2f41d9962b,Damian Grabowski,1980-05-12,The Polish Pitbull,['Lutadores Opole'],Heavyweight,22.0,5.0,0.0,8.0,11.0,3.0,0.0,2.0,1.0,2.0,0.0,Poland,Opole,261.0,M,6.1,185.93
380ac028841e4067b304bdb70bb3a72d,Chris Wade,1987-09-30,The Long Island Killer,"['East Islip Kickboxing', 'Long Island MMA']",Lightweight,23.0,10.0,0.0,2.0,6.0,15.0,0.0,0.0,0.0,10.0,0.0,United States,"Long Island, New York",149.0,M,5.9,179.83
d3809060a26b426a923edab6a20c0d45,Frankie Perez,1989-05-11,,['Ricardo Almeida Jiu-Jitsu'],Lightweight,11.0,4.0,0.0,2.0,6.0,3.0,0.0,1.0,0.0,3.0,0.0,United States,"Howell, New Jersey",155.0,M,5.11,155.75
a4bd652321e244eea1caf257a9474198,James Mulheron,,The Juggernaut,[],Heavyweight,11.0,4.0,0.0,6.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,England,"South Shields, Tyne and Wear",243.0,M,5.1,155.45
770befb625b04fe3af44ef77e5b55d61,Neil Seery,1979-08-30,2 Tap,['Team Ryano'],Flyweight,16.0,13.0,0.0,6.0,6.0,4.0,0.0,1.0,6.0,5.0,1.0,Ireland,Dublin,125.0,M,5.6,170.69
cb6c149a142b41daafeb65289598ac81,Charlie Ward,1980-12-17,Relentless,['SBG Ireland'],Middleweight,10.0,7.0,0.0,6.0,0.0,4.0,0.0,3.0,1.0,3.0,0.0,Ireland,Dublin,185.0,M,5.11,155.75
5f06a2d768884616bf04d34319735fd6,Leslie Smith,1982-08-17,The Peacemaker,['Cesar Gracie Fight Team'],Featherweight,12.0,9.0,0.0,5.0,0.0,7.0,0.0,3.0,0.0,6.0,0.0,United States,"Pleasant Hill, California",145.0,F,5.9,179.83
c9d02c18f36f41e598e45b8c0f6dca37,Daniel Omielanczuk,1982-08-31,,['WCA Fight Team'],Heavyweight,26.0,14.0,1.0,6.0,10.0,10.0,0.0,3.0,2.0,9.0,0.0,Poland,Warsaw,254.0,M,6.0,182.88
42cf5e6bf4594abd9951f8ed51a93020,Travis Browne,1982-07-17,Hapa,['Glendale Fighting Club'],Heavyweight,18.0,7.0,0.0,14.0,2.0,2.0,0.0,4.0,1.0,2.0,0.0,United States,"Oahu, Hawaii",244.0,M,6.7,204.22
c37fcd6eed4647b7b0e186aac1a23d21,Jesse Taylor,1983-01-02,JT Money,['Team Quest'],Welterweight,33.0,17.0,0.0,6.0,18.0,9.0,0.0,0.0,16.0,1.0,0.0,United States,"Poway, California",170.0,M,6.1,185.93
812119ee1d1f4d4298d3d96e33901739,Nick Roehrick,1987-07-06,,['Elevation Fight Team'],Light Heavyweight,9.0,2.0,0.0,2.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,United States,"Orlando, Florida",205.0,M,6.3,192.02
c1d429f408934f3d8fb1081bab067105,Tom Gallicchio,1986-09-23,Da Tank,['Team Quest'],Welterweight,19.0,10.0,0.0,0.0,13.0,6.0,0.0,3.0,4.0,3.0,0.0,United States,"Toms River, New Jersey",170.0,M,5.9,179.83
f10c426001c244fdbcb7945625e5e19f,Joachim Christensen,,,['Arte Suave Copenhagen'],Light Heavyweight,15.0,9.0,0.0,5.0,5.0,5.0,0.0,3.0,3.0,3.0,0.0,Denmark,Copenhagen,204.0,M,6.3,192.02
65733c5f7bc84c3aaee90318029d9e6e,Johnny Case,1989-06-28,Hollywood,['MMA Lab'],Welterweight,28.0,10.0,0.0,20.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,United States,"Jefferson, Iowa",159.0,M,5.1,155.45
f582ea7d0b9a4d7b9ca1b687ce29331a,Josh Stansbury,1984-11-19,The Sandman,['Team Impact'],Light Heavyweight,8.0,5.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,1.0,0.0,United States,"East Liverpool, Ohio",205.0,M,6.2,188.98
fe87e54139bf4921a6955a11aee8aeba,Dong Hyun Kim,1981-11-17,Stun Gun,['Busan Team MAD'],Welterweight,22.0,4.0,1.0,9.0,2.0,11.0,0.0,3.0,0.0,1.0,0.0,South Korea,"Busan, Yeongnam",170.0,M,6.2,188.98
fde4ba75c4b04f7c918743f5e630f51e,Tarec Saffiedine,1986-09-06,Sponge,['Tristar Gym'],Welterweight,16.0,7.0,0.0,1.0,5.0,10.0,0.0,1.0,0.0,6.0,0.0,Belgium,Brussels,169.0,M,5.9,179.83
45b7c1cb03004e0c8ba76ca3896c828e,Kwan Ho Kwak,1989-06-18,,['Korean Top Team'],Bantamweight,9.0,2.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,South Korea,Seoul,135.0,M,5.7,173.74
a14a80db2b8b4116805ede382bab3fc0,Dominique Steele,1988-01-25,Non-Stop Action Packed,['Team Vision'],Welterweight,20.0,12.0,0.0,8.0,1.0,11.0,0.0,7.0,0.0,5.0,0.0,United States,"Cincinnati, Ohio",170.0,M,5.1,155.45
db626b788b524a3aacd04b112b99196c,Kiichi Kunimoto,1981-05-01,Strasser,['Cobra Kai MMA Dojo'],Welterweight,20.0,11.0,1.0,2.0,10.0,7.0,1.0,3.0,2.0,6.0,0.0,Japan,"Osaka, Osaka",169.0,M,5.1,155.45
9b3fa0c126c7402aaea4db7532e9b944,Jim Wallhead,1984-03-14,Judo,['London Shootfighters'],Welterweight,33.0,12.0,0.0,15.0,8.0,10.0,0.0,3.0,4.0,5.0,0.0,England,"Loughborough, Leicestershire",170.0,M,5.1,155.45
7b11408194304417acfddd04cb943673,Alex Nicholson,1990-05-02,The Spartan,['American Top Team Orlando'],Heavyweight,20.0,13.0,0.0,18.0,2.0,0.0,0.0,8.0,1.0,4.0,0.0,United States,"Apopka, Florida",227.0,M,6.4,195.07
472e345afd2340e2b24b56ad25431d1d,Chris Camozzi,1986-11-20,,['Factory X'],Light Heavyweight,27.0,15.0,0.0,8.0,7.0,12.0,0.0,1.0,6.0,8.0,0.0,United States,"Englewood, Colorado",205.0,M,6.3,192.02
2ee654596a2549f082b38d8f41f3d99e,Reza Madadi,1978-06-20,Mad Dog,['Allstars Training Center'],Lightweight,14.0,6.0,0.0,2.0,8.0,3.0,1.0,0.0,0.0,6.0,0.0,Iran,Tehran,155.0,M,5.11,155.75
c234cf604ed24ea1868daeaa64b0bd08,Nicholas Musoke,1986-04-05,Nico,['Allstars Training Center'],Welterweight,16.0,5.0,1.0,4.0,5.0,7.0,0.0,1.0,1.0,3.0,0.0,Sweden,"Botkyrka, Stockholm",170.0,M,6.0,182.88
ee76c23a29c742b5afb90a06bfb1dff7,Michael McBride,,,[],Lightweight,8.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,United States,"Webster City, Iowa",155.0,M,6.1,185.93
28cd8a3b7eef4389996dcff0415923e8,Cindy Dandois,1984-10-26,Battlecat,['Lynx MMA'],Bantamweight,17.0,7.0,0.0,5.0,9.0,2.0,1.0,1.0,2.0,4.0,0.0,Belgium,Deurne,135.0,F,5.7,173.74
682341debfcf4f249b44d6e5be609ea0,Joe Proctor,1985-08-10,,['Team Aggression'],Welterweight,11.0,5.0,0.0,2.0,5.0,4.0,0.0,3.0,1.0,1.0,0.0,United States,"Pembroke, Massachusetts",170.0,M,5.1,155.45
5b956fe84a044da68af58e24e8c39fa3,Roy Nelson,1976-06-20,Big Country,['Country Club'],Heavyweight,24.0,20.0,0.0,16.0,4.0,4.0,0.0,3.0,0.0,17.0,0.0,United States,"Las Vegas, Nevada",249.0,M,6.0,182.88
464aa469b57e4607983b36f1f525aa61,Rashid Magomedov,1984-05-14,,['Gorets Fight Club'],Lightweight,25.0,6.0,1.0,9.0,1.0,15.0,0.0,0.0,0.0,6.0,0.0,Russia,"Makhachkala, Dagestan",155.0,M,5.9,179.83
41021c53f6004106a1843b79fc74be89,Augusto Mendes,1983-03-03,Tanquinho,"['Soul Fighters BJJ', 'MMA Lab']",Bantamweight,6.0,3.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,Brazil,"Rio de Janeiro, Rio de Janeiro",135.0,M,5.6,170.69
8f9c78cd30de490cbe2c93f6cb71b309,Nathan Coy,1978-07-24,Soulforce,['American Top Team'],Welterweight,15.0,7.0,0.0,3.0,4.0,8.0,0.0,2.0,3.0,2.0,0.0,United States,"Portland, Oregon",170.0,M,5.1,155.45
aa0cae0dee91445a847acbbbc4d02b65,Gegard Mousasi,1985-08-01,The Dreamcatcher,['Team Jurojin'],Middleweight,49.0,9.0,0.0,28.0,12.0,9.0,0.0,1.0,3.0,5.0,0.0,Netherlands,"Leiden, South Holland",185.0,M,6.2,188.98
da6f077187914a9faa2ebc3c3685b49a,Mike de la Torre,1986-09-22,El Cucuy,['Inv1ktus MMA'],Lightweight,14.0,9.0,1.0,7.0,5.0,2.0,0.0,3.0,4.0,2.0,0.0,United States,"San Diego, California",155.0,M,6.0,182.88
775bd925b7404233b59150980d7e2271,Brad Pickett,1978-09-24,One Punch,"['American Top Team', 'Team Titan']",Flyweight,25.0,14.0,0.0,7.0,10.0,8.0,0.0,3.0,5.0,6.0,0.0,England,London,125.0,M,5.6,170.69
25e62026b80a4fb09a06da3a608cf18c,Scott Askham,1988-05-20,,['American Top Team'],Middleweight,20.0,7.0,0.0,12.0,2.0,6.0,0.0,2.0,0.0,5.0,0.0,England,"Doncaster, South Yorkshire",184.0,M,6.3,192.02
2a560eabf39240e9843be6fd09764810,Rony Mariano Bezerra,1984-03-21,Jason,['Pitbull Brothers'],Featherweight,18.0,11.0,1.0,8.0,9.0,1.0,0.0,2.0,1.0,8.0,0.0,Brazil,"Quixada, Ceara",145.0,M,5.7,173.74
58691e18f07b49bbac77bbfabf9537c9,Garreth McLellan,1982-01-09,Soldier Boy,['FightFit Militia'],Middleweight,13.0,7.0,0.0,3.0,9.0,1.0,0.0,4.0,1.0,2.0,0.0,South Africa,"Johannesburg, Gauteng",185.0,M,6.1,185.93
4f6176d1ea274363b0dfa4619fe383f8,Sam Sicilia,1986-02-01,,['Sikjitsu'],Featherweight,18.0,11.0,0.0,9.0,4.0,5.0,0.0,3.0,6.0,2.0,0.0,United States,"Spokane, Washington",145.0,M,5.8,176.78
497875886be94c12a83fc0eb39a123a3,Alessandro Ricci,1982-07-21,Alex,['M-1 Thai Boxing'],Lightweight,10.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,Canada,"Woodbridge, Ontario",155.0,M,5.11,155.75
8aaecd47a72d4fe79855db249e2f4dba,Reginaldo Vieira,1982-11-26,,"['Amazon School', 'Haosheng Fight Gym']",Bantamweight,18.0,9.0,0.0,0.0,14.0,3.0,1.0,3.0,2.0,4.0,0.0,Brazil,"Sao Paulo, Sao Paulo",135.0,M,5.6,170.69
e79774cc1bf744d7a59b2af076217c45,Phillipe Nover,1984-02-03,Super,['Team Renzo Gracie'],Featherweight,11.0,8.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,7.0,0.0,United States,"Brooklyn, New York",145.0,M,5.9,179.83
3edf685e767a429082448bcf29f921eb,Michinori Tanaka,1990-10-04,,['Team Alpha Male Japan'],Bantamweight,16.0,4.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,4.0,0.0,Japan,"Yokohama, Kanagawa",135.0,M,5.5,167.64
461e7ed88e484aeebdca37e21f7ae3c2,Daniel Jolly,1984-09-03,The Werewolf of Texas,['Rubicon Fight Sport'],Light Heavyweight,6.0,5.0,0.0,3.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,United States,"Austin, Texas",205.0,M,6.1,185.93
41a915d3d91f4ba7b46bbb3ef6a97cda,J.C. Cottrell,1989-11-04,,['Academy of Martial Arts'],Lightweight,17.0,5.0,0.0,2.0,11.0,4.0,0.0,2.0,2.0,1.0,0.0,United States,"Oklahoma City, Oklahoma",155.0,M,5.9,179.83
53e7b84cc6494d3c80279264ff020a67,Viktor Pesta,1990-07-15,,['Kill Cliff FC'],Light Heavyweight,19.0,9.0,0.0,8.0,7.0,4.0,0.0,6.0,1.0,2.0,0.0,Czech Republic,Prague,205.0,M,6.3,192.02
cf4630437e4e4c488bbe887aa56f9937,Jocelyn Jones-Lybarger,1985-10-04,,['MMA Lab'],Strawweight,6.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,3.0,0.0,United States,"Phoenix, Arizona",115.0,F,5.7,173.74
c33c9835a3d84d678b6099772670cd66,Ronda Rousey,1987-02-01,Rowdy,"['Team Hayastan', 'Glendale Fighting Club']",Bantamweight,12.0,2.0,0.0,3.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,United States,"Santa Monica, California",135.0,F,5.6,170.69
24aa84106948465ca39bf6d991ba2ca8,Brandon Thatch,1985-07-11,Rukus,['Elevation Fight Team'],Welterweight,11.0,5.0,0.0,8.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,United States,"Denver, Colorado",170.0,M,6.2,188.98
e389974a340b422898ebd86763e2fb89,James Moontasri,1988-04-10,Moonwalker,['Black House'],Welterweight,9.0,5.0,0.0,4.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,United States,"Los Angeles, California",170.0,M,5.1,155.45
cd3de99baf35401589edafba402845e6,Takeya Mizugaki,1983-12-16,,['Hakkei Gym'],Bantamweight,23.0,14.0,0.0,5.0,1.0,17.0,0.0,6.0,2.0,6.0,0.0,Japan,"Miura, Kanagawa",135.0,M,5.7,173.74
2a1e8130464e4cb3811f875304eeca9e,Fredy Serrano,1979-09-22,El Profe,['MMA Colombia'],Flyweight,4.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,Colombia,"Bogota, Capital District",125.0,M,5.2,158.5
77541713a5264958b59e6269bd1b6c25,Tim Kennedy,1979-09-01,,['Jackson-Wink MMA'],Middleweight,18.0,6.0,0.0,8.0,6.0,4.0,0.0,3.0,0.0,3.0,0.0,United States,"Fort Bragg, North Carolina",185.0,M,5.11,155.75
7bfac3ba4ad14c6ea8f4f4e87ca885a9,Valerie Letourneau,1983-04-29,Trouble,['American Top Team'],Strawweight,10.0,7.0,0.0,4.0,1.0,5.0,0.0,2.0,1.0,4.0,0.0,Canada,"Montreal, Quebec",116.0,F,5.7,173.74
b70cd7d7a8af4abca974a448a6790e3c,Zach Makovsky,1983-04-19,Fun Size,['Tristar Gym'],Flyweight,21.0,12.0,0.0,1.0,7.0,13.0,0.0,1.0,3.0,8.0,0.0,United States,"Bethlehem, Pennsylvania",125.0,M,5.4,164.59
75e9465bc7ed4e078da9866e61979198,Sean O'Connell,1983-09-02,The Real OC,[],Light Heavyweight,21.0,10.0,0.0,12.0,3.0,6.0,0.0,6.0,2.0,2.0,0.0,United States,"Salt Lake City, Utah",205.0,M,6.1,185.93
27b450cdd660469da54d75ecb7ea77e1,Joe Gigliotti,1993-08-13,Capo,['Power MMA Team'],Middleweight,7.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,United States,"Gilbert, Arizona",185.0,M,5.11,155.75
93868e4720ec4adfa1ee5823271f759c,Tiago dos Santos e Silva,1987-04-12,Trator,['Team Nogueira'],Lightweight,22.0,9.0,1.0,7.0,7.0,8.0,0.0,3.0,3.0,3.0,0.0,Brazil,"Almeirim, Para",155.0,M,5.1,155.45
669df4ac3630452a8a2c1e901288a6aa,Keith Berish,1985-11-14,Sha Bang Bang,['Black & Blue MMA'],Middleweight,5.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,United States,"Poughkeepsie, New York",185.0,M,6.0,182.88
28e267460f58475e9b41486b5eae148c,Brendan O'Reilly,1987-06-24,The Badger,['Gamebred Submission Fighting'],Welterweight,6.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,Australia,"Brisbane, Queensland",170.0,M,5.8,176.78
5ea8468e9d0b49e98c1019a55cb2e485,Elvis Mutapcic,1986-07-19,The King,['RoundKick Gym'],Middleweight,16.0,6.0,0.0,7.0,6.0,3.0,0.0,2.0,0.0,4.0,0.0,United States,"Des Moines, Iowa",185.0,M,6.0,182.88
5528db84138b441eb75f6ad1336120bc,Kyle Noke,1980-03-18,KO,['Jackson-Wink MMA'],Welterweight,22.0,10.0,0.0,9.0,7.0,6.0,0.0,1.0,3.0,6.0,0.0,Australia,"Dubbo, New South Wales",170.0,M,6.1,185.93
d5d10b66711e4fc18abc1b74b2d0d896,Yusuke Kasuya,1989-11-16,,['Crown Dojo'],Lightweight,15.0,10.0,0.0,3.0,11.0,1.0,0.0,3.0,2.0,5.0,0.0,Japan,"Sagamihara, Kanagawa",155.0,M,5.7,173.74
d5518f3bc1054f3face9250c79eb6cff,Seo Hee Ham,1987-03-08,Hamzzang,['Busan Team MAD'],Strawweight,26.0,9.0,0.0,4.0,3.0,19.0,0.0,2.0,2.0,5.0,0.0,South Korea,Busan,114.0,F,5.2,158.5
4bfe9204492c47da8a63e5f224c16590,Jonathan Meunier,1987-08-04,The French Spider,['Tristar Quebec'],Welterweight,9.0,2.0,0.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,Canada,"Quebec City, Quebec",170.0,M,6.3,192.02
0afcd7e852d6487fa71c312943ee4dc2,Richard Walsh,1988-12-01,Filthy Rich,['VT1 Martial Arts Academy'],Welterweight,9.0,5.0,0.0,4.0,1.0,4.0,0.0,1.0,1.0,3.0,0.0,Australia,"Sydney, New South Wales",170.0,M,6.0,182.88
c30fecad33584f8db2bc42cbd66e0577,Geane Herrera,1990-05-27,La Pulga,['Banks MMA'],Flyweight,10.0,3.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,United States,"Tampa, Florida",125.0,M,5.5,167.64
50929be2323d4779aea87f02353ee712,Guangyou Ning,1981-12-15,Smasher,['Tiger Muay Thai'],Featherweight,5.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,China,"Cangzhou, Hebei",145.0,M,5.5,167.64
500536ba68bc40c4abdfc7f27c412efc,Zhikui Yao,1991-02-07,The Conqueror,[],Flyweight,5.0,5.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,China,,125.0,M,5.7,173.74
51ac863f21724392a70f7bd77fc3a3ed,Ryan Bader,1983-06-07,Darth,['Power MMA Team'],Heavyweight,31.0,8.0,1.0,13.0,3.0,15.0,0.0,6.0,2.0,0.0,0.0,United States,"Tempe, Arizona",232.0,M,6.2,188.98
e1fb8cc2751b4358aa128b315fef8a0f,Magnus Cedenblad,1982-04-10,Jycken,['Allstars Training Center'],Middleweight,14.0,5.0,0.0,7.0,5.0,2.0,0.0,2.0,3.0,0.0,0.0,Sweden,Stockholm,185.0,M,6.3,192.02
5ec2f9e2f0a74422bb63063c41ebb56e,Kyoji Horiguchi,1990-10-12,,['American Top Team'],Flyweight,34.0,5.0,1.0,15.0,5.0,14.0,0.0,2.0,1.0,2.0,0.0,Japan,"Takasaki, Gunma",126.0,M,5.5,167.64
29c8305cd404464fa11f08bff748d723,Ali Bagautinov,1985-06-12,The King Puncher,['Fight Club Krepost'],Flyweight,22.0,7.0,0.0,6.0,5.0,11.0,0.0,1.0,0.0,6.0,0.0,Russia,Dagestan,125.0,M,5.4,164.59
af88188a7940494ca1951539d50e81a0,Anna Elmose,,Panda,['Rumble Sports'],Bantamweight,3.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Denmark,Copenhagen,135.0,F,,
a87da38add534e64b8e8d75a99f19de6,Milana Dudieva,1989-04-08,,"['Peresvet Fight Team', 'Valle Flow Striking']",Flyweight,13.0,9.0,0.0,4.0,6.0,3.0,0.0,5.0,1.0,3.0,0.0,Russia,"Vladikavkaz, North Ossetia",126.0,F,5.5,167.64
9467a768a21d449e9c8391d9ba26de21,Heather Clark,1980-09-19,Hurricane,['Syndicate MMA'],Strawweight,8.0,6.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,5.0,0.0,United States,"Albuquerque, New Mexico",115.0,F,5.6,170.69
eb94ceaba44d4a27a1a5ef8ba56c56df,Erik Perez,1989-11-19,Goyito,['Alliance MMA'],Featherweight,20.0,9.0,0.0,5.0,8.0,7.0,0.0,1.0,2.0,6.0,0.0,Mexico,"Monterrey, Nuevo Leon",145.0,M,5.7,173.74
f21ccc27d368447b957a4a65b95eb3bb,Erick Montano,1985-11-19,Perry,['Bonebreakers MMA'],Welterweight,10.0,8.0,0.0,2.0,4.0,4.0,0.0,2.0,4.0,2.0,0.0,Mexico,Mexico City,169.0,M,6.0,182.88
2978e6bcc93e4c21a0b598c282d690b9,Jason Novelli,1979-06-08,Pepsi,['Team Quest'],Lightweight,12.0,3.0,0.0,3.0,6.0,3.0,0.0,1.0,1.0,1.0,0.0,United States,"Vancouver, Washington",155.0,M,6.0,182.88
57cb9040c8d34ce59cd90925bf444051,Chris Avila,1993-01-16,,['Cesar Gracie Fight Team'],Lightweight,8.0,9.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,United States,"Lodi, California",155.0,M,5.1,155.45
798f04b9c5d64962bf067b7c64fa24f4,Albert Tumenov,1991-12-26,Einstein,['American Top Team'],Welterweight,24.0,6.0,0.0,15.0,0.0,9.0,0.0,0.0,2.0,4.0,0.0,Russia,"Nalchik, Kabardino-Balkaria",171.0,M,5.11,155.75
b5ef1dc1fcc74143b02f8d3d16545fa1,Lukasz Sajewski,1990-11-27,Wookie,['Mighty Bulls Gdynia'],Lightweight,15.0,6.0,0.0,2.0,8.0,5.0,0.0,3.0,1.0,2.0,0.0,Poland,Gdansk,155.0,M,5.8,176.78
8990f81cc5f44788b4bb8d42d1d1aacd,Cody East,1988-06-29,The Freight Train,['Jackson-Wink MMA'],Heavyweight,16.0,7.0,0.0,11.0,3.0,2.0,0.0,6.0,0.0,1.0,0.0,United States,"Los Lunas, New Mexico",261.0,M,6.3,192.02
ff18581c2dfc48d0abc5d159bb072f28,Kelly Faszholz,1984-04-09,,['Nor-Cal Fighting Alliance'],Bantamweight,4.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,United States,"Santa Rosa, California",135.0,F,5.8,176.78
a4d699153d1e4cde9674f527c8c84614,Antonio Silva,1979-09-14,Bigfoot,['American Top Team'],Heavyweight,19.0,15.0,0.0,15.0,2.0,2.0,0.0,12.0,0.0,3.0,0.0,Brazil,"Brasilia, Distrito Federal",264.0,M,6.4,195.07
38ea8affe7d0486499b82d8de587f3f3,Hector Urbina,1987-09-17,El Toro,[],Welterweight,17.0,11.0,0.0,9.0,5.0,2.0,1.0,7.0,2.0,2.0,0.0,United States,"Chicago, Illinois",170.0,M,6.0,182.88
